time,value
2021-07-15 14:26:00,79.0
2021-07-15 14:41:00,84.0
2021-07-15 14:56:00,89.0
2021-07-15 15:11:00,94.0
2021-07-15 15:26:00,99.0
2021-07-15 15:41:00,99.0
2021-07-15 15:56:00,102.0
2021-07-15 16:11:00,99.0
2021-07-15 16:26:00,87.0
2021-07-15 16:41:00,82.0
2021-07-15 16:56:00,90.0
2021-07-15 17:11:00,94.0
2021-07-15 17:26:00,91.0
2021-07-15 17:41:00,88.0
2021-07-15 17:56:00,87.0
2021-07-15 18:11:00,91.0
2021-07-15 18:26:00,88.0
2021-07-15 18:41:00,86.0
2021-07-15 18:56:00,83.0
2021-07-15 19:11:00,86.0
2021-07-15 19:26:00,98.0
2021-07-15 19:41:00,114.0
2021-07-15 19:52:00,
2021-07-15 19:56:00,113.0
2021-07-15 20:11:00,103.0
2021-07-15 20:26:00,90.0
2021-07-15 20:41:00,85.0
2021-07-15 20:56:00,85.0
2021-07-15 21:11:00,85.0
2021-07-15 21:26:00,83.0
2021-07-15 21:43:00,
2021-07-16 01:32:00,82.0
2021-07-16 01:47:00,74.0
2021-07-16 02:02:00,74.0
2021-07-16 02:17:00,75.0
2021-07-16 02:32:00,76.0
2021-07-16 02:47:00,76.0
2021-07-16 03:02:00,74.0
2021-07-16 03:17:00,74.0
2021-07-16 03:32:00,72.0
2021-07-16 03:47:00,69.0
2021-07-16 04:02:00,68.0
2021-07-16 04:17:00,71.0
2021-07-16 04:32:00,73.0
2021-07-16 04:47:00,73.0
2021-07-16 05:02:00,74.0
2021-07-16 05:17:00,73.0
2021-07-16 05:32:00,71.0
2021-07-16 05:47:00,71.0
2021-07-16 06:02:00,72.0
2021-07-16 06:17:00,72.0
2021-07-16 06:32:00,70.0
2021-07-16 06:47:00,70.0
2021-07-16 07:02:00,71.0
2021-07-16 07:17:00,70.0
2021-07-16 07:32:00,71.0
2021-07-16 07:47:00,70.0
2021-07-16 08:02:00,70.0
2021-07-16 08:17:00,71.0
2021-07-16 08:32:00,70.0
2021-07-16 08:47:00,72.0
2021-07-16 09:02:00,74.0
2021-07-16 09:19:00,73.0
2021-07-16 09:31:00,
2021-07-16 09:31:00,
2021-07-16 09:34:00,74.0
2021-07-16 09:49:00,75.0
2021-07-16 10:04:00,76.0
2021-07-16 10:19:00,76.0
2021-07-16 10:34:00,76.0
2021-07-16 10:49:00,77.0
2021-07-16 11:04:00,75.0
2021-07-16 11:19:00,74.0
2021-07-16 11:34:00,78.0
2021-07-16 11:49:00,76.0
2021-07-16 12:04:00,71.0
2021-07-16 12:19:00,73.0
2021-07-16 12:34:00,72.0
2021-07-16 12:49:00,78.0
2021-07-16 13:04:00,77.0
2021-07-16 13:19:00,74.0
2021-07-16 13:34:00,76.0
2021-07-16 13:49:00,87.0
2021-07-16 14:04:00,105.0
2021-07-16 14:19:00,116.0
2021-07-16 14:35:00,118.0
2021-07-16 14:42:00,
2021-07-16 14:50:00,117.0
2021-07-16 15:05:00,135.0
2021-07-16 15:20:00,147.0
2021-07-16 15:35:00,140.0
2021-07-16 15:50:00,126.0
2021-07-16 16:05:00,115.0
2021-07-16 16:20:00,109.0
2021-07-16 16:35:00,103.0
2021-07-16 16:50:00,97.0
2021-07-16 17:05:00,89.0
2021-07-16 17:20:00,86.0
2021-07-16 17:35:00,88.0
2021-07-16 17:50:00,83.0
2021-07-16 18:05:00,86.0
2021-07-16 18:21:00,91.0
2021-07-16 18:24:00,
2021-07-16 18:25:00,
2021-07-16 18:36:00,84.0
2021-07-16 18:51:00,86.0
2021-07-16 19:06:00,87.0
2021-07-16 19:21:00,89.0
2021-07-16 19:36:00,88.0
2021-07-16 19:51:00,84.0
2021-07-16 20:06:00,92.0
2021-07-16 20:21:00,109.0
2021-07-16 20:36:00,111.0
2021-07-16 20:51:00,95.0
2021-07-16 21:07:00,80.0
2021-07-16 21:20:00,
2021-07-16 21:22:00,79.0
2021-07-16 21:37:00,76.0
2021-07-16 21:52:00,80.0
2021-07-16 22:07:00,86.0
2021-07-16 22:22:00,87.0
2021-07-16 22:37:00,88.0
2021-07-16 22:52:00,93.0
2021-07-16 23:07:00,98.0
2021-07-16 23:24:00,
2021-07-17 04:13:00,88.0
2021-07-17 04:28:00,84.0
2021-07-17 04:43:00,84.0
2021-07-17 04:58:00,87.0
2021-07-17 05:13:00,87.0
2021-07-17 05:28:00,87.0
2021-07-17 05:43:00,90.0
2021-07-17 05:58:00,86.0
2021-07-17 06:13:00,77.0
2021-07-17 06:28:00,80.0
2021-07-17 06:43:00,86.0
2021-07-17 06:58:00,85.0
2021-07-17 07:13:00,81.0
2021-07-17 07:28:00,76.0
2021-07-17 07:43:00,74.0
2021-07-17 07:58:00,73.0
2021-07-17 08:13:00,77.0
2021-07-17 08:28:00,80.0
2021-07-17 08:43:00,81.0
2021-07-17 08:58:00,81.0
2021-07-17 09:13:00,83.0
2021-07-17 09:28:00,87.0
2021-07-17 09:43:00,84.0
2021-07-17 09:58:00,78.0
2021-07-17 10:13:00,79.0
2021-07-17 10:28:00,79.0
2021-07-17 10:43:00,76.0
2021-07-17 10:58:00,76.0
2021-07-17 11:13:00,78.0
2021-07-17 11:28:00,77.0
2021-07-17 11:43:00,79.0
2021-07-17 11:58:00,79.0
2021-07-17 12:10:00,
2021-07-17 12:10:00,
2021-07-17 12:13:00,78.0
2021-07-17 12:28:00,77.0
2021-07-17 12:43:00,80.0
2021-07-17 12:58:00,91.0
2021-07-17 13:13:00,103.0
2021-07-17 13:28:00,102.0
2021-07-17 13:43:00,96.0
2021-07-17 13:58:00,91.0
2021-07-17 14:15:00,87.0
2021-07-17 14:22:00,
2021-07-17 14:30:00,90.0
2021-07-17 14:45:00,91.0
2021-07-17 15:00:00,91.0
2021-07-17 15:15:00,88.0
2021-07-17 15:30:00,87.0
2021-07-17 15:45:00,91.0
2021-07-17 16:00:00,90.0
2021-07-17 16:15:00,91.0
2021-07-17 16:30:00,90.0
2021-07-17 16:45:00,86.0
2021-07-17 17:00:00,89.0
2021-07-17 17:00:00,
2021-07-17 17:15:00,88.0
2021-07-17 17:30:00,80.0
2021-07-17 17:45:00,84.0
2021-07-17 18:00:00,98.0
2021-07-17 18:02:00,
2021-07-17 18:18:00,
2021-07-17 18:18:00,99.0
2021-07-17 18:33:00,107.0
2021-07-17 18:48:00,119.0
2021-07-17 19:03:00,122.0
2021-07-17 19:18:00,113.0
2021-07-17 19:33:00,103.0
2021-07-17 19:48:00,95.0
2021-07-17 20:03:00,92.0
2021-07-17 20:18:00,88.0
2021-07-17 20:33:00,87.0
2021-07-17 20:48:00,88.0
2021-07-17 21:03:00,96.0
2021-07-17 21:18:00,108.0
2021-07-17 21:33:00,120.0
2021-07-17 21:48:00,127.0
2021-07-17 22:03:00,113.0
2021-07-17 22:18:00,89.0
2021-07-17 22:33:00,81.0
2021-07-17 22:48:00,84.0
2021-07-17 23:03:00,87.0
2021-07-17 23:18:00,88.0
2021-07-17 23:33:00,83.0
2021-07-17 23:48:00,79.0
2021-07-18 00:03:00,78.0
2021-07-18 00:19:00,
2021-07-18 01:37:00,81.0
2021-07-18 01:52:00,82.0
2021-07-18 02:07:00,81.0
2021-07-18 02:22:00,80.0
2021-07-18 02:37:00,80.0
2021-07-18 02:52:00,80.0
2021-07-18 03:07:00,78.0
2021-07-18 03:22:00,75.0
2021-07-18 03:37:00,74.0
2021-07-18 03:52:00,77.0
2021-07-18 04:07:00,79.0
2021-07-18 04:22:00,78.0
2021-07-18 04:37:00,77.0
2021-07-18 04:52:00,78.0
2021-07-18 05:07:00,77.0
2021-07-18 05:22:00,72.0
2021-07-18 05:37:00,71.0
2021-07-18 05:52:00,76.0
2021-07-18 06:07:00,76.0
2021-07-18 06:22:00,74.0
2021-07-18 06:37:00,75.0
2021-07-18 06:52:00,75.0
2021-07-18 07:07:00,74.0
2021-07-18 07:22:00,73.0
2021-07-18 07:37:00,74.0
2021-07-18 07:52:00,74.0
2021-07-18 08:07:00,73.0
2021-07-18 08:22:00,74.0
2021-07-18 08:37:00,75.0
2021-07-18 08:52:00,76.0
2021-07-18 09:07:00,78.0
2021-07-18 09:23:00,80.0
2021-07-18 09:29:00,
2021-07-18 09:38:00,81.0
2021-07-18 09:53:00,78.0
2021-07-18 10:08:00,78.0
2021-07-18 10:23:00,85.0
2021-07-18 10:38:00,87.0
2021-07-18 10:53:00,82.0
2021-07-18 11:08:00,81.0
2021-07-18 11:24:00,91.0
2021-07-18 11:35:00,
2021-07-18 11:39:00,100.0
2021-07-18 11:54:00,101.0
2021-07-18 12:09:00,102.0
2021-07-18 12:24:00,107.0
2021-07-18 12:39:00,112.0
2021-07-18 12:54:00,109.0
2021-07-18 13:09:00,104.0
2021-07-18 13:24:00,100.0
2021-07-18 13:39:00,92.0
2021-07-18 13:54:00,84.0
2021-07-18 14:09:00,83.0
2021-07-18 14:24:00,83.0
2021-07-18 14:39:00,84.0
2021-07-18 14:54:00,87.0
2021-07-18 15:09:00,86.0
2021-07-18 15:24:00,86.0
2021-07-18 15:39:00,94.0
2021-07-18 15:54:00,108.0
2021-07-18 16:09:00,116.0
2021-07-18 16:25:00,109.0
2021-07-18 16:28:00,
2021-07-18 16:40:00,107.0
2021-07-18 16:55:00,106.0
2021-07-18 17:10:00,107.0
2021-07-18 17:25:00,101.0
2021-07-18 17:40:00,95.0
2021-07-18 17:55:00,95.0
2021-07-18 18:10:00,95.0
2021-07-18 18:25:00,91.0
2021-07-18 18:42:00,100.0
2021-07-18 18:43:00,
2021-07-18 18:57:00,127.0
2021-07-18 19:12:00,132.0
2021-07-18 19:27:00,112.0
2021-07-18 19:42:00,113.0
2021-07-18 19:57:00,137.0
2021-07-18 20:12:00,157.0
2021-07-18 20:27:00,163.0
2021-07-18 20:42:00,145.0
2021-07-18 20:57:00,109.0
2021-07-18 21:12:00,95.0
2021-07-18 21:27:00,118.0
2021-07-18 21:42:00,133.0
2021-07-18 21:57:00,129.0
2021-07-18 22:17:00,
2021-07-19 00:16:00,96.0
2021-07-19 00:31:00,92.0
2021-07-19 00:46:00,95.0
2021-07-19 01:01:00,102.0
2021-07-19 01:16:00,99.0
2021-07-19 01:31:00,88.0
2021-07-19 01:46:00,81.0
2021-07-19 02:01:00,78.0
2021-07-19 02:16:00,78.0
2021-07-19 02:31:00,75.0
2021-07-19 02:46:00,71.0
2021-07-19 03:01:00,71.0
2021-07-19 03:16:00,70.0
2021-07-19 03:31:00,70.0
2021-07-19 03:46:00,73.0
2021-07-19 04:01:00,75.0
2021-07-19 04:16:00,76.0
2021-07-19 04:31:00,78.0
2021-07-19 04:46:00,78.0
2021-07-19 05:01:00,76.0
2021-07-19 05:16:00,77.0
2021-07-19 05:31:00,78.0
2021-07-19 05:46:00,78.0
2021-07-19 06:01:00,77.0
2021-07-19 06:16:00,79.0
2021-07-19 06:31:00,82.0
2021-07-19 06:46:00,85.0
2021-07-19 07:01:00,85.0
2021-07-19 07:16:00,83.0
2021-07-19 07:31:00,95.0
2021-07-19 07:46:00,118.0
2021-07-19 08:01:00,136.0
2021-07-19 08:17:00,
2021-07-19 08:49:00,86.0
2021-07-19 09:04:00,83.0
2021-07-19 09:19:00,80.0
2021-07-19 09:34:00,80.0
2021-07-19 09:49:00,79.0
2021-07-19 10:04:00,80.0
2021-07-19 10:19:00,80.0
2021-07-19 10:34:00,77.0
2021-07-19 10:49:00,81.0
2021-07-19 11:04:00,86.0
2021-07-19 11:19:00,94.0
2021-07-19 11:34:00,107.0
2021-07-19 11:49:00,123.0
2021-07-19 12:04:00,144.0
2021-07-19 12:19:00,135.0
2021-07-19 12:34:00,100.0
2021-07-19 12:49:00,93.0
2021-07-19 13:04:00,91.0
2021-07-19 13:19:00,81.0
2021-07-19 13:34:00,80.0
2021-07-19 13:49:00,85.0
2021-07-19 14:04:00,92.0
2021-07-19 14:19:00,99.0
2021-07-19 14:34:00,98.0
2021-07-19 14:49:00,86.0
2021-07-19 15:04:00,83.0
2021-07-19 15:19:00,85.0
2021-07-19 15:34:00,86.0
2021-07-19 15:49:00,84.0
2021-07-19 16:04:00,82.0
2021-07-19 16:19:00,83.0
2021-07-19 16:36:00,82.0
2021-07-19 16:39:00,
2021-07-19 16:51:00,82.0
2021-07-19 17:06:00,80.0
2021-07-19 17:21:00,81.0
2021-07-19 17:36:00,106.0
2021-07-19 17:51:00,136.0
2021-07-19 18:06:00,135.0
2021-07-19 18:21:00,133.0
2021-07-19 18:36:00,136.0
2021-07-19 18:51:00,141.0
2021-07-19 19:06:00,138.0
2021-07-19 19:20:00,
2021-07-19 19:21:00,121.0
2021-07-19 19:36:00,121.0
2021-07-19 19:51:00,132.0
2021-07-19 20:06:00,134.0
2021-07-19 20:21:00,131.0
2021-07-19 20:36:00,128.0
2021-07-19 20:54:00,
2021-07-20 00:10:00,76.0
2021-07-20 00:25:00,77.0
2021-07-20 00:40:00,78.0
2021-07-20 00:55:00,81.0
2021-07-20 01:10:00,82.0
2021-07-20 01:25:00,83.0
2021-07-20 01:40:00,83.0
2021-07-20 01:55:00,85.0
2021-07-20 02:10:00,85.0
2021-07-20 02:25:00,81.0
2021-07-20 02:40:00,78.0
2021-07-20 02:55:00,79.0
2021-07-20 03:10:00,80.0
2021-07-20 03:25:00,80.0
2021-07-20 03:40:00,80.0
2021-07-20 03:55:00,83.0
2021-07-20 04:10:00,87.0
2021-07-20 04:25:00,85.0
2021-07-20 04:40:00,81.0
2021-07-20 04:55:00,82.0
2021-07-20 05:10:00,83.0
2021-07-20 05:25:00,82.0
2021-07-20 05:40:00,83.0
2021-07-20 05:55:00,80.0
2021-07-20 06:10:00,79.0
2021-07-20 06:25:00,80.0
2021-07-20 06:40:00,79.0
2021-07-20 06:55:00,77.0
2021-07-20 07:10:00,80.0
2021-07-20 07:25:00,83.0
2021-07-20 07:40:00,82.0
2021-07-20 07:59:00,
